sucursal,producto_id,precio
14-1-7,7790773041005,37.8
14-1-7,7790773007155,45.9
14-1-7,7790773001252,45.9
14-1-7,0000077957443,21.5
14-1-7,0000040084107,29.9
14-1-7,7797394001555,58.9
14-1-7,7797394001616,58.9
14-1-7,7861002900421,58.9
14-1-7,7798036730048,54.9
14-1-7,7798036731861,58.9
14-1-7,7798036730154,64.9
14-1-7,7798036730147,39.9
14-1-7,7795886000482,89.9
14-1-7,7795886000956,39.9
14-1-7,7795886000307,34.9
14-1-7,7795886000338,45.9
14-1-7,7795886000192,9.9
14-1-7,7795886055208,17.5
14-1-7,7795886000222,49.9
14-1-7,7790580430900,19.9
14-1-7,0000077903617,29.9
14-1-7,7795002000037,125.0
14-1-7,7790580602314,36.9
14-1-7,7790580230111,9.0
14-1-7,7790070885418,32.9
14-1-7,7792222003190,115.0
14-1-7,7792220885507,27.9
14-1-7,7790070885456,32.9
14-1-7,7790580259402,31.9
14-1-7,7790580199913,9.0
14-1-7,7790580617813,9.0
14-1-7,7792222885536,23.9
14-1-7,7790580200114,9.0
14-1-7,7790580405618,19.9
14-1-7,7790070885449,32.9
14-1-7,7792222003213,115.0
14-1-7,7790260010026,79.9
14-1-7,7796373000176,14.9
14-1-7,7791019000428,84.9
14-1-7,7791019174006,84.9
14-1-7,7790524000176,85.9
14-1-7,7790524000190,85.9
14-1-7,7790524000183,85.9
14-1-7,7790260008016,129.9
14-1-7,14-1-0000000090034,35.0
14-1-7,7790079000874,35.9
14-1-7,7790670000082,58.9
14-1-7,7790670000075,29.9
14-1-7,14-1-0000000080051,28.9
14-1-7,14-1-0000000080049,16.0
14-1-7,14-1-0000000080048,19.9
14-1-7,14-1-0000000080052,28.9
14-1-7,14-1-0000000080050,25.9
14-1-7,7791708001361,16.9
14-1-7,7791708611270,16.9
14-1-7,7791708002023,16.9
14-1-7,7791708001408,16.9
14-1-7,7791708001392,16.9
14-1-7,7791568000191,35.9
14-1-7,7791568000184,35.5
14-1-7,7622300854997,46.9
14-1-7,7790670050650,71.9
14-1-7,7790670050674,39.9
14-1-7,7790360026583,279.73
14-1-7,7790670050728,24.9
14-1-7,7790670050643,229.9
14-1-7,7790670050612,57.9
14-1-7,7790670050605,118.0
14-1-7,7790079019616,23.9
14-1-7,7790360026576,63.5
14-1-7,7790670050766,57.9
14-1-7,7792180004567,24.5
14-1-7,7791913004959,29.98
14-1-7,7790895002601,54.5
14-1-7,7791813421115,32.9
14-1-7,7791813423119,37.9
14-1-7,7791813424000,44.9
14-1-7,7791813420118,16.9
14-1-7,7791813421412,28.9
14-1-7,7791813421382,34.9
14-1-7,7791913001194,34.9
14-1-7,7791813423386,46.9
14-1-7,7790895004575,41.5
14-1-7,7790895004582,55.9
14-1-7,7790895004599,17.5
14-1-7,7791913000623,15.0
14-1-7,7791913001200,29.98
14-1-7,7791913001040,48.5
14-1-7,7790895000447,39.98
14-1-7,7790895001000,42.9
14-1-7,7790895000829,16.9
14-1-7,7790895000225,39.9
14-1-7,7790895000270,17.5
14-1-7,7790895064142,16.9
14-1-7,7791813421368,34.9
14-1-7,7790895006715,41.5
14-1-7,7790895006821,17.5
14-1-7,7794095062106,39.9
14-1-7,4005808229123,72.9
14-1-7,7794095062168,39.9
14-1-7,7794095062144,39.9
14-1-7,7791520082005,64.9
14-1-7,7791274001956,89.9
14-1-7,7796045103273,65.0
14-1-7,7790070410726,18.5
14-1-7,7790070410641,15.8
14-1-7,7790070410917,18.5
14-1-7,7790070410665,15.8
14-1-7,7790070410658,15.8
14-1-7,0000077940322,12.5
14-1-7,7790070410634,15.8
14-1-7,0000077940339,12.5
14-1-7,7790070410672,15.8
14-1-7,7790070410719,18.5
14-1-7,7791200000169,110.9
14-1-7,7790260011122,162.0
14-1-7,7791200000510,112.9
14-1-7,7790580436902,36.9
14-1-7,7792222003220,115.0
14-1-7,7790580602406,36.9
14-1-7,7790580259600,32.9
14-1-7,7790070885425,32.9
14-1-7,7790040994904,12.5
14-1-7,7622300833909,17.9
14-1-7,7792170000449,29.0
14-1-7,7790040287105,9.5
14-1-7,7790040930308,36.9
14-1-7,7790040534803,11.9
14-1-7,7790040102989,34.9
14-1-7,7790040439207,17.5
14-1-7,7790040534407,9.0
14-1-7,7790040931206,14.5
14-1-7,7790040534605,11.9
14-1-7,7790040534209,9.0
14-1-7,7790040439009,17.5
14-1-7,7790040287204,9.5
14-1-7,7790040110687,12.9
14-1-7,7790045825401,31.9
14-1-7,7790045000853,21.5
14-1-7,7622300829643,18.5
14-1-7,7790040720800,35.9
14-1-7,7792350004588,15.8
14-1-7,7793408000163,24.5
14-1-7,7790313001247,13.9
14-1-7,7798009937535,22.5
14-1-7,7798151950260,7.0
14-1-7,7791813424017,47.9
14-1-7,7791813420521,16.9
14-1-7,7790895006722,40.9
14-1-7,7791913001859,27.9
14-1-7,7791913000791,34.9
14-1-7,7790895001017,54.9
14-1-7,7791813423508,35.0
14-1-7,7792798000470,34.9
14-1-7,7792798000517,46.9
14-1-7,7791813421528,34.9
14-1-7,7791813423522,39.0
14-1-7,7790895007385,33.9
14-1-7,7790895064173,27.9
14-1-7,7790895064166,54.9
14-1-7,7791913001163,34.9
14-1-7,7791913001187,15.0
14-1-7,7791913000265,31.5
14-1-7,7791913000746,34.9
14-1-7,7790895002304,39.9
14-1-7,7790895006951,33.9
14-1-7,7790895000331,39.9
14-1-7,7790895000454,39.5
14-1-7,7790895000836,16.9
14-1-7,7790895000256,17.5
14-1-7,7790895002335,16.9
14-1-7,7791913000876,34.9
14-1-7,0000077903501,11.5
14-1-7,0000077903518,17.5
14-1-7,7790040377806,24.5
14-1-7,7790040719804,29.5
14-1-7,7622300742973,35.9
14-1-7,7790580717407,22.9
14-1-7,7790726000172,20.9
14-1-7,7790040740006,11.9
14-1-7,7791574000598,15.9
14-1-7,7798144940155,38.9
14-1-7,7798010260301,19.5
14-1-7,7795735000250,16.5
14-1-7,7791574000406,15.9
14-1-7,7798144940131,38.9
14-1-7,7622300836610,10.9
14-1-7,7790310003626,18.9
14-1-7,7790580697303,22.9
14-1-7,7790040930407,12.9
14-1-7,7790040111004,26.9
14-1-7,7622300832551,39.0
14-1-7,7790040177901,14.5
14-1-7,7790040178007,35.9
14-1-7,7790040102972,34.9
14-1-7,7790040930100,36.9
14-1-7,7790040930209,12.9
14-1-7,7790040110694,12.9
14-1-7,7790040177307,13.9
14-1-7,7622300834562,56.9
14-1-7,7790040720107,15.5
14-1-7,7790040109919,32.9
14-1-7,7790045001195,26.5
14-1-7,7790412000981,18.9
14-1-7,7790412001421,29.9
14-1-7,7790040887909,38.9
14-1-7,7790045001379,49.9
14-1-7,7790040872202,24.9
14-1-7,7790040872400,39.9
14-1-7,7792200000791,14.9
14-1-7,7790045823322,24.5
14-1-7,7790045004912,51.9
14-1-7,7790045001089,19.5
14-1-7,7790045001317,56.9
14-1-7,7798010260080,19.5
14-1-7,7798010260172,19.5
14-1-7,7790040711105,25.9
14-1-7,7790040929609,25.9
14-1-7,7790040545939,13.5
14-1-7,7790045823452,29.9
14-1-7,7622300829087,15.9
14-1-7,7790040177505,22.9
14-1-7,7622300446048,19.9
14-1-7,7790040567009,48.9
14-1-7,7790040534704,11.9
14-1-7,7622300840549,64.9
14-1-7,7790040999503,42.9
14-1-7,7790045001201,49.9
14-1-7,7790040669208,39.9
14-1-7,7790045823209,15.5
14-1-7,7790045000181,67.9
14-1-7,7790045824879,57.9
14-1-7,7790045000914,26.5
14-1-7,7790045823889,22.9
14-1-7,7790045823445,18.9
14-1-7,7790040667303,31.9
14-1-7,7790045823100,22.9
14-1-7,7792180006448,21.98
14-1-7,7790040047020,39.9
14-1-7,7790040946200,44.9
14-1-7,7622300160975,53.9
14-1-7,7790310006399,21.9
14-1-7,7790310006405,21.9
14-1-7,7798082742859,18.9
14-1-7,7790040932609,36.9
14-1-7,7790040932708,14.5
14-1-7,14-1-0000000080058,22.0
14-1-7,7790040258402,19.9
14-1-7,7798082742842,18.9
14-1-7,7790040931305,36.9
14-1-7,7792170001231,27.9
14-1-7,7622300335076,21.9
14-1-7,7790580716707,22.9
14-1-7,7790040003606,16.9
14-1-7,7790040720305,15.5
14-1-7,7790045000846,21.5
14-1-7,7798010260295,19.5
14-1-7,7798169320185,29.9
14-1-7,7798169320178,29.9
14-1-7,7798082742040,16.9
14-1-7,7790412000479,21.8
14-1-7,7792180007254,21.98
14-1-7,7792180006462,23.9
14-1-7,7622300335120,74.9
14-1-7,7622300742935,33.9
14-1-7,7622300335090,23.0
14-1-7,7790580346706,32.9
14-1-7,7790040008175,32.9
14-1-7,7790040936003,13.5
14-1-7,7793209000362,10.9
14-1-7,7622300854973,49.9
14-1-7,7790070413826,41.9
14-1-7,7792716000230,38.9
14-1-7,7791130665704,117.9
14-1-7,7798142880019,29.98
14-1-7,7797330100649,16.9
14-1-7,7797330100663,16.9
14-1-7,7797330102322,18.9
14-1-7,7798142880088,29.98
14-1-7,7797330100656,16.9
14-1-7,7798169320192,29.9
14-1-7,7790412000226,48.9
14-1-7,7790412001360,39.9
14-1-7,7790045000877,21.5
14-1-7,7622300398569,19.9
14-1-7,7790040110748,20.9
14-1-7,7790045000587,29.9
14-1-7,7792170000777,25.9
14-1-7,7792170000791,25.9
14-1-7,7792170000784,25.9
14-1-7,7790040667204,31.9
14-1-7,7792170001224,27.9
14-1-7,7798010260325,19.5
14-1-7,7790040109902,32.9
14-1-7,7790040109896,32.9
14-1-7,7790040110052,22.9
14-1-7,7622300869915,18.9
14-1-7,7790040930605,36.9
14-1-7,7790040534308,9.0
14-1-7,7622300829728,13.9
14-1-7,7790040930506,12.9
14-1-7,7790040439306,17.5
14-1-7,7622300864934,18.9
14-1-7,7622300864958,45.9
14-1-7,7622300869878,18.9
14-1-7,7622300848934,29.5
14-1-7,7622300841461,10.9
14-1-7,7790040287006,8.9
14-1-7,7798113151285,39.0
14-1-7,7622300847234,26.9
14-1-7,7622300847265,34.9
14-1-7,7790270336307,12.9
14-1-7,7622210649287,47.9
14-1-7,7790045000860,21.5
14-1-7,7790045824893,32.9
14-1-7,7790040714205,24.9
14-1-7,7790040713703,24.9
14-1-7,7790045001188,31.9
14-1-7,7622300840273,64.9
14-1-7,7790045825395,31.9
14-1-7,7792170001439,29.0
14-1-7,7622300833930,46.9
14-1-7,7790070318299,17.9
14-1-7,7622300724368,15.9
14-1-7,7793890033069,39.0
14-1-7,7790070320292,13.9
14-1-7,7798031154160,16.9
14-1-7,7790070318657,19.5
14-1-7,7794600000333,30.9
14-1-7,7790070318060,23.9
14-1-7,7790070320308,13.9
14-1-7,7798031154115,16.9
14-1-7,7790070318329,17.9
14-1-7,7790070318602,19.5
14-1-7,7792180004949,9.9
14-1-7,7622300724245,15.9
14-1-7,7798118161500,19.98
14-1-7,7790778071229,45.9
14-1-7,7791293021270,41.9
14-1-7,7791293021287,61.9
14-1-7,7792750000937,68.9
14-1-7,7792750001262,68.9
14-1-7,7790645003421,112.9
14-1-7,14-1-0000000084404,129.0
14-1-7,7790060017010,159.9
14-1-7,14-1-0000000084373,140.0
14-1-7,7790150811061,44.9
14-1-7,7790080040302,29.9
14-1-7,7790080040319,29.9
14-1-7,7790080067743,29.9
14-1-7,7790080040296,29.9
14-1-7,7791122000063,11.5
14-1-7,0000077962959,8.5
14-1-7,0000077908704,9.8
14-1-7,7622300871499,14.07
14-1-7,7790070412355,12.5
14-1-7,7790070412348,12.5
14-1-7,7791337031517,15.5
14-1-7,0000077901002,9.8
14-1-7,7791337832015,24.0
14-1-7,7791337915817,24.0
14-1-7,7791058002445,11.2
14-1-7,7791122000056,11.5
14-1-7,7790590000841,17.5
14-1-7,7790590000582,15.5
14-1-7,7790590000902,23.9
14-1-7,7790590000797,53.9
14-1-7,7791274003080,66.9
14-1-7,7791053610003,32.9
14-1-7,7790927813311,26.9
14-1-7,7790927813243,36.9
14-1-7,7792834000419,39.0
14-1-7,7622300724436,15.9
14-1-7,7790490997869,46.5
14-1-7,7798031154177,16.9
14-1-7,7622300724184,15.9
14-1-7,7790070318664,19.5
14-1-7,7790236000105,35.9
14-1-7,7798021840059,19.98
14-1-7,7794048000131,25.5
14-1-7,7790335000068,25.5
14-1-7,7790335001027,25.5
14-1-7,7790335001010,25.5
14-1-7,7797330004275,79.9
14-1-7,7792391200635,19.98
14-1-7,7792391200505,19.98
14-1-7,7792391000624,19.98
14-1-7,7792391200673,26.9
14-1-7,7792391100201,26.9
14-1-7,7792391000013,26.9
14-1-7,7792391200666,26.9
14-1-7,7792391200659,26.9
14-1-7,7790070318350,25.9
14-1-7,7622300724221,21.9
14-1-7,14-1-0000000080040,19.9
14-1-7,7790070318077,23.9
14-1-7,7790070320315,13.9
14-1-7,7798031154221,16.9
14-1-7,7790070318336,17.9
14-1-7,7790070318596,19.5
14-1-7,7794600009251,30.9
14-1-7,7622300724269,15.9
14-1-7,7792180004956,9.9
14-1-7,7622300724306,15.9
14-1-7,7792391100102,26.9
14-1-7,7790070318671,26.9
14-1-7,7790070318312,25.9
14-1-7,7792391100010,26.9
14-1-7,7792391200512,26.9
14-1-7,7790070318633,19.5
14-1-7,7798031154122,16.9
14-1-7,7792180004994,10.9
14-1-7,7792180005007,10.9
14-1-7,7792180005052,9.9
14-1-7,7622300724542,30.9
14-1-7,7790070318756,23.9
14-1-7,7790070320285,13.9
14-1-7,7798031154153,16.9
14-1-7,7790070318282,17.9
14-1-7,7790070318640,19.5
14-1-7,7622300724160,15.9
14-1-7,7790070318114,36.9
14-1-7,14-1-0000000090003,89.0
14-1-7,7790895001031,47.9
14-1-7,7790940801203,55.9
14-1-7,7791122000117,20.9
14-1-7,7794980363813,9.8
14-1-7,7790139002879,96.9
14-1-7,7790290002176,125.0
14-1-7,7790290002190,209.75
14-1-7,7790290000011,98.9
14-1-7,7790290001179,125.0
14-1-7,7790290001193,209.9
14-1-7,7790290000431,79.9
14-1-7,14-1-0000000084209,119.0
14-1-7,14-1-0000000084235,170.0
14-1-7,14-1-0000000084214,140.0
14-1-7,7794440003228,21.9
14-1-7,7798031154436,16.9
14-1-7,7798118161531,19.98
14-1-7,7798118161548,19.98
14-1-7,14-1-0000000080001,19.9
14-1-7,0000077905321,30.9
14-1-7,7798031154214,16.9
14-1-7,7790070318374,21.98
14-1-7,7790070320018,23.9
14-1-7,7792180005021,9.9
14-1-7,7622300724283,15.9
14-1-7,7790070318305,17.9
14-1-7,7798031154207,16.9
14-1-7,7790070320155,25.9
14-1-7,7790070320001,26.9
14-1-7,7792180005014,9.9
14-1-7,7790070320179,15.9
14-1-7,7798031154412,16.9
14-1-7,7790070318190,36.9
14-1-7,7792180004970,9.9
14-1-7,7622300724207,15.9
14-1-7,7798031154450,11.9
14-1-7,7798031154443,11.9
14-1-7,7790070318138,36.9
14-1-7,7790070318121,36.9
14-1-7,7790490997838,46.5
14-1-7,7798031154139,16.9
14-1-7,7790070318343,17.9
14-1-7,7790070320322,13.9
14-1-7,7790070318619,19.5
14-1-7,7792180004963,9.9
14-1-7,7794000597341,57.9
14-1-7,7730114000780,94.9
14-1-7,7790070318398,21.98
14-1-7,7790070320025,23.9
14-1-7,7794440007059,66.9
14-1-7,7794440007042,61.9
14-1-7,7794440007035,62.9
14-1-7,7794440007165,69.5
14-1-7,7794440007172,49.5
14-1-7,7790150052457,28.9
14-1-7,7792900092911,29.5
14-1-7,7791122000155,27.0
14-1-7,7501006707694,94.9
14-1-7,7790645002578,89.9
14-1-7,7798177370028,66.9
14-1-7,7790150510308,17.5
14-1-7,7791122000520,16.5
14-1-7,7790070032676,56.9
14-1-7,7790670050537,35.9
14-1-7,7790670002581,15.0
14-1-7,14-1-0000000040015,35.0
14-1-7,7798000580259,29.9
14-1-7,14-1-0000000040014,35.0
14-1-7,7790520010445,19.9
14-1-7,7790520009548,20.5
14-1-7,7794440002245,17.5
14-1-7,7794440003303,9.5
14-1-7,7793253038106,7.2
14-1-7,7794440003440,11.9
14-1-7,7794440000098,9.98
14-1-7,7794440002399,9.0
14-1-7,7793253385712,13.5
14-1-7,7794440002238,13.9
14-1-7,7794440002481,29.9
14-1-7,7793253038526,17.5
14-1-7,7794440003341,9.9
14-1-7,7794440008018,14.9
14-1-7,7793350992677,62.9
14-1-7,7793350992660,62.9
14-1-7,7794440003310,7.6
14-1-7,7793253386160,8.9
14-1-7,7794440002498,18.9
14-1-7,3014260273910,76.9
14-1-7,4005808817658,55.9
14-1-7,4005900071279,55.9
14-1-7,3014260273903,76.9
14-1-7,7790520004307,47.9
14-1-7,0047400241459,76.9
14-1-7,7790336041107,198.0
14-1-7,14-1-0000000081031,5.0
14-1-7,14-1-0000000081033,48.0
14-1-7,14-1-0000000081034,29.0
14-1-7,14-1-0000000081009,60.0
14-1-7,7798082741098,19.9
14-1-7,7791600844561,132.9
14-1-7,7791600962562,121.9
14-1-7,7791600045036,92.9
14-1-7,7791600668518,119.9
14-1-7,7794940000116,41.9
14-1-7,7794940000611,49.98
14-1-7,7794940000604,28.9
14-1-7,7790150695944,28.9
14-1-7,7794940000109,26.9
14-1-7,7794940000208,46.5
14-1-7,7790150695951,89.9
14-1-7,7790150695968,112.5
14-1-7,7790150812600,29.98
14-1-7,7790490001788,42.9
14-1-7,7797330103589,89.9
14-1-7,7794940000819,27.5
14-1-7,7794940000826,41.9
14-1-7,7794940000840,49.5
14-1-7,7794940000857,39.98
14-1-7,7794940000796,68.9
14-1-7,7794940000864,65.9
14-1-7,7790036020204,27.5
14-1-7,7790036020235,45.9
14-1-7,7791122005075,42.9
14-1-7,7791122005082,66.9
14-1-7,7790150813188,62.3
14-1-7,7794940000765,56.9
14-1-7,7794940000758,33.5
14-1-7,7790315058195,19.8
14-1-7,7891024180211,51.9
14-1-7,7793100141409,72.9
14-1-7,7793100141355,55.9
14-1-7,7793100141362,75.9
14-1-7,7793100141300,84.9
14-1-7,7793100141195,59.9
14-1-7,7891010618087,84.9
14-1-7,7793100141881,45.9
14-1-7,7793100141225,68.9
14-1-7,7793100141416,52.9
14-1-7,7793100141898,52.9
14-1-7,7891010618056,84.9
14-1-7,7793100141201,52.9
14-1-7,7793100141218,74.9
14-1-7,7891024180228,55.9
14-1-7,7793100141263,59.9
14-1-7,7793100141379,51.9
14-1-7,7793100141348,78.9
14-1-7,7790060100194,41.9
14-1-7,14-1-0000000090043,120.0
14-1-7,14-1-0000000040037,19.0
14-1-7,7791290009752,30.9
14-1-7,7791290012486,24.9
14-1-7,7790990494196,28.9
14-1-7,7791290012448,15.9
14-1-7,7791290000735,21.5
14-1-7,7790503000289,18.9
14-1-7,7790503000302,18.9
14-1-7,7791293002910,129.9
14-1-7,7792260619049,31.5
14-1-7,7793046002215,25.9
14-1-7,14-1-0000000084154,85.0
14-1-7,7792260619391,31.5
14-1-7,14-1-0000000084050,49.0
14-1-7,14-1-0000000084153,78.0
14-1-7,7790580504410,29.9
14-1-7,7793046001416,25.9
14-1-7,7790580504809,29.9
14-1-7,14-1-0000000084052,49.0
14-1-7,14-1-0000000084049,78.0
14-1-7,7790080031843,35.9
14-1-7,7790080031867,29.9
14-1-7,7790742140609,33.9
14-1-7,7790080031850,33.9
14-1-7,7791058000151,68.9
14-1-7,7791058000427,56.9
14-1-7,7791058010662,28.9
14-1-7,7790742144607,31.9
14-1-7,7790742187703,45.9
14-1-7,7791058010754,20.9
14-1-7,7790742067005,41.9
14-1-7,7791058000175,69.9
14-1-7,7791058002582,31.5
14-1-7,7790080031904,37.9
14-1-7,7790080031195,75.9
14-1-7,7790580504601,39.9
14-1-7,14-1-0000000084060,63.0
14-1-7,7793046004141,32.9
14-1-7,14-1-0000000084013,85.0
14-1-7,7792260619261,34.9
14-1-7,14-1-0000000040074,65.0
14-1-7,7793046080008,29.98
14-1-7,7793046080114,39.9
14-1-7,7790036007861,29.9
14-1-7,7798138551961,29.98
14-1-7,7797470000854,29.9
14-1-7,7790313000028,29.9
14-1-7,14-1-0000000040072,65.0
14-1-7,7793360785702,26.9
14-1-7,14-1-0000000040075,75.0
14-1-7,7798132920046,25.9
14-1-7,7791600243678,65.9
14-1-7,0000077941855,42.9
14-1-7,7791600192372,67.9
14-1-7,7791600087234,79.9
14-1-7,7791600620240,57.9
14-1-7,7791293032375,42.9
14-1-7,7791293032481,42.9
14-1-7,7796679002461,26.9
14-1-7,7798045214096,63.9
14-1-7,7798045214119,63.9
14-1-7,7791293025827,36.9
14-1-7,7791600028589,69.9
14-1-7,7791600016920,47.5
14-1-7,7791293025834,37.9
14-1-7,7791520007299,54.9
14-1-7,0000078927254,44.9
14-1-7,0000078924352,37.9
14-1-7,0000078924529,44.9
14-1-7,0000078925472,37.9
14-1-7,0000078923454,37.9
14-1-7,0000078923423,37.9
14-1-7,0000078923355,37.9
14-1-7,7791600127237,58.9
14-1-7,7500435019255,104.9
14-1-7,7500435023108,64.9
14-1-7,7791290012509,24.9
14-1-7,7790828000360,14.98
14-1-7,7790828103405,14.98
14-1-7,7795968000096,21.5
14-1-7,7795968000058,75.9
14-1-7,7791290001374,29.5
14-1-7,7791290012417,15.9
14-1-7,7791290012479,34.5
14-1-7,7791290012394,15.9
14-1-7,7500435023115,29.9
14-1-7,7500435019248,64.9
14-1-7,7500435023085,64.9
14-1-7,7791290012226,24.9
14-1-7,7790990494134,28.9
14-1-7,7791290012400,15.9
14-1-7,7506339398953,39.9
14-1-7,7791290012455,15.9
14-1-7,7791290000681,29.5
14-1-7,7791290012158,24.9
14-1-7,7790828102095,14.98
14-1-7,7791290012189,24.9
14-1-7,7791290012202,62.9
14-1-7,7791130001182,34.9
14-1-7,7506339398977,104.9
14-1-7,7790990494165,28.9
14-1-7,0000078928503,44.9
14-1-7,7794640630491,23.9
14-1-7,7794490630511,23.9
14-1-7,7794640630507,23.9
14-1-7,4015000280372,61.9
14-1-7,4015000524414,61.9
14-1-7,7794640171246,32.9
14-1-7,7794640171239,32.9
14-1-7,0000078924468,44.9
14-1-7,0000078924321,37.9
14-1-7,7791520024340,37.9
14-1-7,7791520024333,37.9
14-1-7,7791520024302,37.9
14-1-7,7791293025780,37.9
14-1-7,7791293032153,37.9
14-1-7,7791600572471,71.5
14-1-7,7791600572365,71.5
14-1-7,7794490630245,23.9
14-1-7,7791600037345,81.9
14-1-7,0000077942227,42.9
14-1-7,7791293025797,37.9
14-1-7,7793253002176,29.5
14-1-7,7791130065832,279.0
14-1-7,7793253002169,29.5
14-1-7,7793253002183,29.5
14-1-7,7790520016393,26.9
14-1-7,7790520016447,26.9
14-1-7,7790520016461,26.9
14-1-7,7790520016454,26.9
14-1-7,7790520016409,26.9
14-1-7,7793253002190,28.9
14-1-7,7793253002145,29.5
14-1-7,7796679002454,26.9
14-1-7,7793253001520,46.9
14-1-7,7791130002158,117.9
14-1-7,7791130002219,117.9
14-1-7,7793253170615,55.9
14-1-7,7793253002152,29.5
14-1-7,7793253001537,46.9
14-1-7,7790520017871,111.9
14-1-7,7790520017932,91.9
14-1-7,7790520014221,39.9
14-1-7,7793253000967,39.9
14-1-7,7793253000950,39.9
14-1-7,7793253000943,39.9
14-1-7,7791293025865,37.9
14-1-7,7791600060589,72.9
14-1-7,7791600024345,77.9
14-1-7,0000077941824,42.9
14-1-7,7791600962371,67.9
14-1-7,7791293032405,42.9
14-1-7,0000077942241,42.9
14-1-7,7798045210784,52.08
14-1-7,7798045210739,52.9
14-1-7,7798045210791,52.9
14-1-7,7791293025896,37.9
14-1-7,7791293028774,36.9
14-1-7,7791293025889,37.9
14-1-7,7506306233362,36.9
14-1-7,7791600060695,81.9
14-1-7,7791293022819,42.9
14-1-7,7791293012087,42.9
14-1-7,7791293012063,42.9
14-1-7,7791293018874,42.9
14-1-7,7506309864822,54.9
14-1-7,7506309864891,54.9
14-1-7,7506309864914,54.9
14-1-7,7791969028831,54.9
14-1-7,4005808979813,48.9
14-1-7,7791969016012,48.9
14-1-7,4005900122186,48.9
14-1-7,4005808305964,54.9
14-1-7,7791969029807,54.9
14-1-7,7506309898889,59.9
14-1-7,7506309839141,59.9
14-1-7,0000077942289,42.9
14-1-7,7791293025537,42.9
14-1-7,7791293022581,42.9
14-1-7,7791293022505,42.9
14-1-7,7791293022536,42.9
14-1-7,7791293022567,42.9
14-1-7,7791520007909,51.9
14-1-7,7791520007879,51.9
14-1-7,7791520007893,51.9
14-1-7,7791520007855,51.9
14-1-7,4005808837311,48.9
14-1-7,7791520012170,33.9
14-1-7,7794640170164,23.9
14-1-7,7794640170102,32.9
14-1-7,4005808919833,39.5
14-1-7,4005900130785,39.5
14-1-7,4005808979691,48.9
14-1-7,4005900036704,39.5
14-1-7,4005808979806,48.9
14-1-7,4005808980239,54.9
14-1-7,4005808257553,39.9
14-1-7,4005900036759,39.9
14-1-7,4005808257621,39.9
14-1-7,0000078925519,44.9
14-1-7,0000078933354,44.9
14-1-7,7792170000975,95.9
14-1-7,7792170063215,56.9
14-1-7,14-1-0000000090039,30.0
14-1-7,7795933001004,26.9
14-1-7,14-1-0000000084350,140.0
14-1-7,7796679007244,29.9
14-1-7,7790520014191,39.9
14-1-7,7790520014184,39.9
14-1-7,7790520014177,39.9
14-1-7,7501056324889,65.9
14-1-7,4005808200108,76.9
14-1-7,4005808428656,76.9
14-1-7,4005808185276,76.9
14-1-7,7798175711649,63.9
14-1-7,7798045219299,64.9
14-1-7,7798045215420,48.9
14-1-7,7798045210166,48.9
14-1-7,7798045214089,63.9
14-1-7,7798045214102,63.9
14-1-7,7798045214126,63.9
14-1-7,7798045214553,67.9
14-1-7,7798045210432,48.9
14-1-7,7791293025247,33.9
14-1-7,7791293032337,49.9
14-1-7,7791293025223,33.9
14-1-7,7798175711168,63.9
14-1-7,7791293028781,37.9
14-1-7,7791600266257,67.9
14-1-7,7791600192488,78.9
14-1-7,7791600571535,65.9
14-1-7,7791600742478,69.9
14-1-7,7791600571641,78.9
14-1-7,7791600742584,79.9
14-1-7,7791600060473,61.9
14-1-7,7791600174767,79.5
14-1-7,7791600064457,67.9
14-1-7,7791600844349,67.9
14-1-7,7791600603359,69.5
14-1-7,7791600087128,67.9
14-1-7,7506339349023,62.9
14-1-7,7793253001582,34.9
14-1-7,7793253001605,32.9
14-1-7,7793253001575,32.9
14-1-7,0000077941879,42.9
14-1-7,0000077904331,42.9
14-1-7,7791293032467,42.9
14-1-7,7791293032443,42.9
14-1-7,7791600018528,82.9
14-1-7,7791600603748,82.9
14-1-7,7506339390254,62.9
14-1-7,7509546061856,61.9
14-1-7,7793100123382,103.9
14-1-7,7793100123375,52.9
14-1-7,7509546066776,32.9
14-1-7,7506195169520,32.9
14-1-7,7793100111822,73.9
14-1-7,7793100111815,40.9
14-1-7,7793100111846,73.9
14-1-7,7793100111839,39.9
14-1-7,7793100120282,50.9
14-1-7,7793100120275,26.9
14-1-7,7891024134429,69.9
14-1-7,7896009419294,53.9
14-1-7,7896015520526,89.9
14-1-7,7509546003122,32.9
14-1-7,7509546061160,38.9
14-1-7,7509546048338,32.9
14-1-7,7794640171826,53.9
14-1-7,7509546056098,35.9
14-1-7,7793100111891,41.9
14-1-7,7506295388517,88.9
14-1-7,7506295388487,49.9
14-1-7,7793100120145,42.9
14-1-7,7501059240605,55.9
14-1-7,7501059295872,55.9
14-1-7,0000042300076,41.9
14-1-7,7794640610950,51.9
14-1-7,7794640170768,55.5
14-1-7,4005808890590,53.9
14-1-7,7501056326142,65.9
14-1-7,4005808846290,59.9
14-1-7,7794640171536,38.9
14-1-7,7506339321777,52.9
14-1-7,7506195155417,52.9
14-1-7,7794095088069,56.9
14-1-7,7506295302391,52.9
14-1-7,7500435012164,94.9
14-1-7,7791293031569,61.9
14-1-7,7794095088106,56.9
14-1-7,7794640171468,45.5
14-1-7,4005808321216,62.9
14-1-7,7794640171222,48.5
14-1-7,7794640610028,52.9
